user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
11008464@N06,8982878810_3d49c22c5f_o.jpg,973,"(25, 32)",m,631,583,733,733,0,0,58
115021413@N07,12058962325_37b4b35ae0_o.jpg,957,"(8, 12)",f,482,1428,383,382,-20,-30,55
63164355@N03,11275023066_8ef3835670_o.jpg,1055,"(15, 20)",m,1042,176,242,243,0,0,79
10328235@N07,9819488355_05fe5cc722_o.jpg,1166,"(4, 6)",m,1428,1770,299,300,-95,0,38
64504106@N06,11813951753_1903907ff2_o.jpg,911,"(0, 2)",m,1173,776,497,497,-85,0,36
64504106@N06,11846114803_2ee466761f_o.jpg,911,"(0, 2)",m,769,642,753,752,-105,0,23
9965452@N08,9256436495_c010777d84_o.jpg,984,"(38, 43)",m,1318,1233,847,848,180,0,33
10328235@N07,9819415243_82607bcdc2_o.jpg,1154,"(4, 6)",f,1337,302,350,351,20,30,95
10171175@N06,11675206034_26f81b852a_o.jpg,1191,"(8, 12)",f,211,230,776,730,-10,0,64
64504106@N06,11813861416_7dd57e2936_o.jpg,922,"(0, 2)",m,1236,489,262,261,-95,30,74
10171175@N06,11675218213_044e88b6fc_o.jpg,1191,"(8, 12)",f,1440,747,816,816,0,0,40
115111634@N07,12090428304_7d3b0a84d7_o.jpg,1124,23,f,1367,414,778,778,10,0,94
11008464@N06,10905409446_be78c84d84_o.jpg,970,"(0, 2)",f,624,0,656,633,185,0,103
11008464@N06,11307705336_8bf5b23635_o.jpg,973,"(25, 32)",m,114,0,846,821,-5,15,28
7636528@N03,11486520395_65cb63af61_o.jpg,1051,"(0, 2)",m,868,1063,587,586,-85,0,80
113525713@N07,11784469696_63969f59d6_o.jpg,1048,"(15, 20)",m,653,860,421,421,15,0,97
9965452@N08,11242926324_59ec93fcdd_o.jpg,980,"(4, 6)",m,469,609,212,212,5,0,47
7464014@N04,10144190566_46e67bc434_o.jpg,961,"(25, 32)",f,479,669,1492,1492,5,45,17
7636528@N03,11486427933_306e315f8a_o.jpg,1052,"(8, 12)",m,1020,713,1224,1225,-90,0,89
11008464@N06,10733767146_60ebbe74a6_o.jpg,970,"(0, 2)",f,1694,1053,1026,1026,5,0,44
9965452@N08,9715298300_048ff55464_o.jpg,986,"(25, 32)",f,841,752,160,160,0,0,132
115021413@N07,12059921006_b00c035206_o.jpg,951,"(8, 12)",f,447,667,1690,1690,-5,0,47
11008464@N06,10905375465_5d8e6c4fe3_o.jpg,970,"(0, 2)",f,1306,898,874,874,90,-30,48
50739822@N00,8560899968_e0d8a2a2e6_o.jpg,1364,"(8, 12)",m,1270,380,497,498,0,0,44
9855553@N08,11658446456_b9d34819ac_o.jpg,1570,"(25, 32)",f,451,108,1370,1371,0,0,36
113445054@N07,11763799625_49ff76a4a8_o.jpg,1348,35,f,749,377,427,427,5,0,171
62282816@N03,11768218035_ae5fc18d20_o.jpg,1478,"(38, 43)",f,1568,709,306,306,5,0,58
62282816@N03,11135117864_57a92345e6_o.jpg,1471,"(38, 43)",f,1721,1102,357,357,0,0,63
115019194@N04,12060125184_e728d23cbb_o.jpg,1678,"(38, 43)",m,315,157,716,716,-5,0,31
113650443@N02,11809974416_50b5b38ef9_o.jpg,1435,34,f,0,0,909,848,165,0,120
7890646@N03,10695392705_d83260a388_o.jpg,1388,"(4, 6)",f,882,1082,313,312,10,0,83
113603634@N04,11834595603_9fb10b5399_o.jpg,1537,"(25, 32)",m,2059,586,242,242,-5,0,62
114776843@N02,12012289933_edb295e575_o.jpg,1601,"(38, 43)",f,733,105,1281,1281,-100,15,144
115019194@N04,12057576614_b0d4dac53e_o.jpg,1678,"(38, 43)",m,0,188,709,760,5,0,59
50739822@N00,8299766191_89dfa923d7_o.jpg,1366,"(38, 43)",f,347,239,420,420,-90,0,115
7651777@N03,11119399093_58311520e6_o.jpg,1594,"(25, 32)",f,1673,293,975,975,0,15,30
45668969@N05,11870041575_314b4b9f8b_o.jpg,1619,"(60, 100)",f,2878,627,386,402,-10,0,32
9855553@N08,11658374626_a2ecb2f835_o.jpg,1570,"(25, 32)",f,1576,962,427,427,5,0,78
31885615@N05,11457493283_ac5bc0a45c_o.jpg,1631,"(25, 32)",m,1340,1224,242,242,-10,0,53
113650443@N02,11810784504_045d3216fd_o.jpg,1435,34,f,1349,1034,619,618,185,15,114
113445054@N07,11763944695_4f4cecefec_o.jpg,1325,"(25, 32)",f,1161,973,447,447,0,0,59
114776843@N02,12012230384_7a7a633f19_o.jpg,1603,"(38, 43)",m,259,1284,561,561,-80,-15,85
111700049@N08,11833071374_6b6af1d046_o.jpg,1552,"(60, 100)",f,530,605,1180,1180,-90,0,67
50739822@N00,8279053627_2be50b4a7f_o.jpg,1371,"(4, 6)",f,146,1190,676,676,-10,-15,63
7890646@N03,10695446694_d310c5ae92_o.jpg,1390,"(8, 12)",m,610,938,293,293,5,0,86
9855553@N08,11655581714_63ae05932d_o.jpg,1571,"(48, 53)",m,1912,1173,242,242,-15,30,111
113445054@N07,11763987703_aab9d7a696_o.jpg,1356,"(25, 32)",f,1314,521,638,637,0,30,60
113445054@N07,11763756263_a71812474c_o.jpg,1361,"(25, 32)",f,844,953,797,796,-10,-45,49
62282816@N03,11769452766_e031052724_o.jpg,1470,"(38, 43)",m,1603,1413,242,242,-85,0,60
7890646@N03,10695430805_f2f9e515a1_o.jpg,1388,"(4, 6)",f,1953,1644,294,294,5,0,149
50739822@N00,11049511606_2ca9273f30_o.jpg,1364,"(8, 12)",m,89,70,132,131,5,-15,119
7651777@N03,10335275735_829d194572_o.jpg,1595,"(60, 100)",m,734,597,609,608,0,-30,9
50739822@N00,9981796326_2757c0cbf4_o.jpg,1364,"(8, 12)",m,407,230,112,112,5,0,20
113650443@N02,11808993543_40fd375d4c_o.jpg,1456,"(25, 32)",f,803,1541,287,287,0,0,34
113650443@N02,11811275544_0bbf6972db_o.jpg,1434,36,m,605,1005,434,434,-95,0,30
50739822@N00,8308034456_7f46120063_o.jpg,1364,"(8, 12)",m,592,273,264,263,-90,0,55
50739822@N00,11695776546_1eb3bfe9e9_o.jpg,1367,"(38, 43)",m,122,98,165,165,-90,0,116
110095806@N05,11853339644_11e94e2ae0_o.jpg,1532,"(27, 32)",f,1067,1329,255,255,-90,15,69
7890646@N03,10693524585_c2b1e3db44_o.jpg,1390,"(8, 12)",m,1456,981,313,313,-5,0,98
113650443@N02,11808441215_1cc3d8b832_o.jpg,1447,"(38, 43)",f,1373,817,1020,1020,185,0,68
113846810@N03,11841855215_b854f96223_o.jpg,1490,"(38, 43)",m,683,583,574,574,-85,-45,84
7890646@N03,10697695325_b67376b37f_o.jpg,1389,"(8, 12)",f,843,1016,286,287,5,0,133
113445054@N07,11764719675_5691d82f77_o.jpg,1325,"(25, 32)",f,1651,1067,644,644,5,0,54
113445054@N07,11763779515_071b994402_o.jpg,1357,"(25, 32)",f,726,750,593,593,5,15,24
115178119@N08,12077017046_995cd21d33_o.jpg,1664,"(60, 100)",f,698,698,905,905,-10,-15,57
9855553@N08,11654252335_b97a29b85c_o.jpg,1577,"(48, 53)",f,1243,688,261,261,-5,0,101
60251856@N05,11916831674_c8b3002b4a_o.jpg,1513,"(25, 32)",f,573,376,392,393,-95,0,67
60251856@N05,11916488354_fd181a8424_o.jpg,1513,"(25, 32)",f,378,0,668,545,-115,30,127
111700049@N08,11833465006_b9235b0c89_o.jpg,1548,"(38, 43)",m,1655,1412,785,784,175,0,99
114918674@N02,12039150063_c78849355b_o.jpg,1526,"(4, 6)",m,373,96,400,399,-80,0,27
113715068@N06,11873743464_2f0a72fabe_o.jpg,1408,"(15, 20)",f,1636,1018,262,261,-25,0,30
113715068@N06,11874162526_0645c44e3b_o.jpg,1429,"(15, 20)",m,973,814,529,529,0,0,102
10743505@N04,10933393636_8f6c42cbef_o.jpg,1556,"(25, 32)",f,1912,270,414,415,0,0,107
113445054@N07,11765441806_226c13bc8a_o.jpg,1350,"(25, 32)",f,1922,463,720,721,-5,15,8
113650443@N02,11809663185_c607d61c1d_o.jpg,1467,"(8, 12)",f,39,0,510,398,0,-45,60
113715068@N06,11874163756_1fa07399b9_o.jpg,1411,"(15, 20)",m,1051,1233,498,497,-5,30,93
113846810@N03,11841616705_d4defafeb4_o.jpg,1484,"(38, 43)",m,1129,973,345,345,5,0,18
50739822@N00,11502532744_ab13b81f7d_o.jpg,1365,"(8, 12)",m,136,188,144,144,-105,0,121
113445054@N07,11802734256_1073ecc435_o.jpg,1334,"(25, 32)",f,1995,333,453,561,-10,-15,25
62282816@N03,11770119503_bb76e91a69_o.jpg,1470,"(38, 43)",m,553,143,503,504,-10,0,45
7890646@N03,10693580066_4f573f5389_o.jpg,1389,"(8, 12)",f,1416,1222,306,306,-5,0,50
98075207@N04,9660260862_5438289272_o.jpg,1684,"(38, 43)",m,1333,803,383,382,5,45,20
113650443@N02,11810184954_a64df4b037_o.jpg,1434,36,m,874,948,434,433,-85,0,69
113715068@N06,11857030146_7a5f32ba93_o.jpg,1410,"(15, 20)",m,728,1115,261,262,10,0,19
10743505@N04,10933418536_b6f2a1b2eb_o.jpg,1556,"(25, 32)",f,902,1128,612,612,-5,30,112
9855553@N08,11655662394_ff085aba45_o.jpg,1570,"(25, 32)",f,392,0,1714,1337,0,0,70
62282816@N03,11768629885_5f32c84889_o.jpg,1470,"(38, 43)",m,1384,1029,714,714,-10,0,32
7651777@N03,11119198315_fa9c909140_o.jpg,1587,"(25, 32)",m,1544,830,274,274,-5,0,96
10743505@N04,10933484266_8f76c0fdab_o.jpg,1560,"(25, 32)",m,1502,1021,243,242,15,15,71
113445054@N07,11763801216_42cf4d5d29_o.jpg,1325,"(25, 32)",f,1101,666,312,312,5,0,112
62282816@N03,11769448006_b65f7b9eaf_o.jpg,1470,"(38, 43)",m,592,353,612,607,175,-15,22
113650443@N02,11810730566_47f7001be3_o.jpg,1434,36,m,1287,951,389,389,180,0,34
113650443@N02,11811214106_dcb8640c72_o.jpg,1437,"(60, 100)",f,913,857,1020,1020,5,0,45
31885615@N05,11911196544_238bd8fcf5_o.jpg,1632,"(25, 32)",f,505,502,1141,1141,-90,0,21
101560979@N02,10336036045_44687ca1fe_o.jpg,1628,"(15, 20)",f,1453,160,893,893,-5,30,92
62282816@N03,11770656556_9e2fb63169_o.jpg,1470,"(38, 43)",m,414,154,616,616,-85,0,56
50739822@N00,8308023876_8df6fb1d2a_o.jpg,1365,"(8, 12)",m,788,681,184,184,-110,0,77
60251856@N05,11938984533_afc4d49e9a_o.jpg,1512,"(25, 32)",m,385,599,524,481,-110,0,79
7890646@N03,10695388485_6628a2f460_o.jpg,1390,"(8, 12)",m,473,1071,293,293,0,0,50
115178119@N08,12076308293_900cd60030_o.jpg,1673,"(60, 100)",m,1031,1418,969,969,5,0,61
113846810@N03,11842696563_a445bce46d_o.jpg,1495,22,f,607,503,1338,1339,-90,0,53
7890646@N03,8269603435_1194e7952c_o.jpg,1392,"(38, 42)",m,528,23,603,605,-5,0,96
110095806@N05,11852973983_63b58256fc_o.jpg,1532,"(27, 32)",f,1407,860,446,446,-95,0,26
7398884@N04,8725895529_f9944e1593_o.jpg,1662,"(38, 43)",m,2006,385,854,854,-10,0,137
113715068@N06,11874125676_550750fd25_o.jpg,1410,"(15, 20)",m,441,438,574,574,15,0,58
7890646@N03,10693533225_8e7b09a027_o.jpg,1388,"(4, 6)",f,1165,1381,299,300,5,0,78
50739822@N00,8299765793_cc6ec835ff_o.jpg,1365,"(8, 12)",m,59,320,653,652,-95,0,121
113846810@N03,11846940445_694b780e95_o.jpg,1505,"(25, 32)",f,2360,492,580,580,10,0,76
113603634@N04,11835088486_53bbc1b02a_o.jpg,1538,35,m,100,213,609,608,185,0,49
22815721@N06,10400198395_fba500c21d_o.jpg,1637,"(25, 32)",f,460,1808,618,619,-10,0,59
113846810@N03,11840573145_71c17920a5_o.jpg,1481,23,f,1222,1255,969,969,155,0,76
113445054@N07,11764040163_b391eb4bd8_o.jpg,1345,"(25, 32)",f,1571,602,1320,1320,0,0,69
10743505@N04,10933369225_a4866fce35_o.jpg,1555,"(25, 32)",m,621,423,580,581,-5,0,106
113846810@N03,11840542005_c69d60a3a0_o.jpg,1486,"(38, 43)",f,436,1026,446,446,-75,30,37
113445054@N07,11764022663_eaba58a036_o.jpg,1345,"(25, 32)",f,1278,274,529,529,10,15,73
113846810@N03,11841688383_22caca3fc4_o.jpg,1485,"(60, 100)",m,779,393,264,265,175,-45,72
7890646@N03,11079524965_c4449d9996_o.jpg,1391,"(0, 2)",m,755,460,1759,1760,195,0,26
7890646@N03,10697780186_1c34a0e400_o.jpg,1389,"(8, 12)",f,372,757,370,369,0,0,78
50739822@N00,10501832576_4f0d76966e_o.jpg,1365,"(8, 12)",m,167,42,124,124,-85,0,82
113445054@N07,11764661595_ab53019ec3_o.jpg,1348,35,f,994,720,516,516,0,0,82
62282816@N03,11770294024_b2114bdb21_o.jpg,1470,"(38, 43)",m,408,316,540,540,-75,0,23
113715068@N06,11856611423_d53967725d_o.jpg,1413,"(15, 20)",m,1365,717,402,401,10,0,79
7890646@N03,10700011565_46a09d48d3_o.jpg,1390,"(8, 12)",m,921,1394,491,491,0,0,69
113445054@N07,11764625136_12b46af167_o.jpg,1329,34,m,876,1475,1288,1288,-5,0,100
113715068@N06,11873474733_d531670caf_o.jpg,1422,"(15, 20)",f,2100,1153,242,243,0,30,63
10743505@N04,10933518394_003d1613a7_o.jpg,1557,"(48, 53)",f,1510,414,746,746,-5,0,84
60251856@N05,11916973496_b1e898ef00_o.jpg,1512,"(25, 32)",m,501,285,456,457,-95,0,126
113650443@N02,11808709244_587ef951ff_o.jpg,1454,"(60, 100)",f,502,661,1185,1186,5,0,103
7890646@N03,11079645196_14db253360_o.jpg,1391,"(0, 2)",m,1600,768,580,580,-5,-30,61
113445054@N07,11764736076_95381e8c14_o.jpg,1325,"(25, 32)",f,1069,1270,344,344,5,0,78
7890646@N03,10693887533_84e02cf9ee_o.jpg,1390,"(8, 12)",m,76,1015,344,344,5,0,66
7890646@N03,10195479876_913637d607_o.jpg,1390,"(8, 12)",m,965,925,287,287,-10,0,49
113846810@N03,11842580815_5249c6b879_o.jpg,1482,35,m,1165,1399,969,969,185,0,129
113445054@N07,11764008885_d108bf958c_o.jpg,1335,"(25, 32)",m,1190,344,644,644,-15,30,90
111700049@N08,11832975533_92370deaca_o.jpg,1548,"(38, 43)",m,1330,35,1118,1236,5,0,49
111700049@N08,11842973833_da38f80d6f_o.jpg,1547,"(4, 6)",f,616,822,829,829,-80,15,114
113445054@N07,11764911523_f75b0b3dec_o.jpg,1350,"(25, 32)",f,677,1225,548,548,-5,0,46
114776843@N02,12012196824_08ba9b6ccb_o.jpg,1601,"(38, 43)",f,435,656,433,434,-105,0,89
7890646@N03,10700247183_ce915ba7fe_o.jpg,1399,"(8, 12)",f,1174,741,440,439,15,0,51
110095806@N05,11852481713_77188e2415_o.jpg,1532,"(27, 32)",f,1217,1185,389,389,-85,-45,8
113715068@N06,11856347293_7283beff44_o.jpg,1410,"(15, 20)",m,707,401,823,823,-5,0,91
110095806@N05,11852687815_ab7b7c366a_o.jpg,1532,"(27, 32)",f,1239,1196,542,542,-95,30,20
113445054@N07,11764047416_d3ea1afc38_o.jpg,1329,34,m,1942,988,580,580,5,0,53
7890646@N03,11952879846_4c491e956a_o.jpg,1388,"(4, 6)",f,978,729,338,338,-90,0,21
113715068@N06,11873603313_067cb0c36a_o.jpg,1414,"(15, 20)",m,736,615,1166,1166,-5,0,56
50739822@N00,9599817028_20e616cfd8_o.jpg,1364,"(8, 12)",m,187,76,112,112,-95,30,59
114918674@N02,12038826285_c9daa2c614_o.jpg,1526,"(4, 6)",m,612,314,252,252,-95,0,109
7398884@N04,8727031070_79da3ca75b_o.jpg,1643,"(15, 20)",m,946,128,356,356,-75,15,66
113715068@N06,11865989125_f54072aaec_o.jpg,1422,"(15, 20)",f,841,0,982,967,20,-45,26
113846810@N03,11840516473_083d305207_o.jpg,1484,"(38, 43)",m,1217,1184,810,809,-75,0,93
48647239@N03,11838531404_6099f623b2_o.jpg,1519,"(15, 20)",f,778,333,212,212,185,0,44
113650443@N02,11810123653_79dac76f77_o.jpg,1434,36,m,1122,392,1224,1224,0,0,72
113603634@N04,11834601853_2ddab1ea65_o.jpg,1537,"(25, 32)",m,918,761,312,313,0,0,24
113445054@N07,11764263196_393d2f57c2_o.jpg,1330,"(25, 32)",f,1418,651,306,306,5,0,41
113715068@N06,11873199225_151b581d3d_o.jpg,1417,"(15, 20)",m,2441,1144,287,287,-5,30,99
50739822@N00,8266199734_33258489de_o.jpg,1364,"(8, 12)",m,316,610,348,348,-85,0,64
60251856@N05,11916273055_d9250163dd_o.jpg,1512,"(25, 32)",m,0,0,606,639,175,0,75
113445054@N07,11764700886_31e5d63e93_o.jpg,1342,"(25, 32)",f,2197,543,517,516,-5,15,45
50739822@N00,8564809881_2d74ab9b31_o.jpg,1364,"(8, 12)",m,1147,1129,268,268,0,0,99
48647239@N03,11838412323_7712fc878a_o.jpg,1521,"(15, 20)",m,808,200,472,608,200,-30,102
7890646@N03,10693545494_08c88aa037_o.jpg,1392,"(38, 42)",m,707,1415,1607,1606,0,-30,103
26112397@N05,11490914846_2e83b66e92_o.jpg,1715,"(25, 32)",f,2165,420,632,631,0,0,140
113846810@N03,11841901773_80f09d66f2_o.jpg,1484,"(38, 43)",m,913,862,420,420,-90,0,29
7890646@N03,10697932243_b54e0eeab1_o.jpg,1389,"(8, 12)",f,825,1096,281,281,5,0,134
114918674@N02,12038800855_eb8f1442e6_o.jpg,1526,"(4, 6)",m,382,527,780,780,-90,0,172
50739822@N00,8560911360_edd188bfc2_o.jpg,1364,"(8, 12)",m,2040,615,255,255,5,0,60
113715068@N06,11873951925_3e05cdc4a0_o.jpg,1410,"(15, 20)",m,454,103,1351,1352,-5,15,95
7890646@N03,10697685285_8444ec1810_o.jpg,1389,"(8, 12)",f,956,849,299,300,0,-15,84
50739822@N00,9981688964_c908190e4a_o.jpg,1365,"(8, 12)",m,340,228,120,120,0,0,53
111700049@N08,11833144114_a289c47792_o.jpg,1551,"(38, 43)",f,1683,514,1058,1059,5,30,47
10743505@N04,10933470884_c57cef1f9d_o.jpg,1555,"(25, 32)",m,137,1125,529,529,-5,-30,68
98075207@N04,9660265520_6f74bb498b_o.jpg,1702,"(48, 53)",m,2605,607,243,242,5,0,42
113445054@N07,11763799245_17d4600d35_o.jpg,1330,"(25, 32)",f,1408,782,357,357,0,0,63
113846810@N03,11847316514_77b505671b_o.jpg,1482,35,m,0,970,1851,1478,-100,0,55
113650443@N02,11809646046_fca04900af_o.jpg,1435,34,f,1541,682,612,612,20,0,59
50739822@N00,11369418473_c4b7b198a9_o.jpg,1364,"(8, 12)",m,258,94,152,152,0,0,113
113715068@N06,11873762384_d302d89a32_o.jpg,1408,"(15, 20)",f,337,1040,804,803,5,0,22
45668969@N05,11573625473_6202218a4b_o.jpg,1617,"(48, 53)",f,1404,887,286,287,-5,-45,76
7890646@N03,10693571174_043b3be6fa_o.jpg,1388,"(4, 6)",f,1394,1115,338,338,-10,-15,31
10743505@N04,10933765456_2ce9d05c55_o.jpg,1555,"(25, 32)",m,2440,247,522,522,0,0,69
62282816@N03,11769884715_5b212938c1_o.jpg,1470,"(38, 43)",m,509,102,512,512,-95,0,19
50739822@N00,8265166963_92b75fd00e_o.jpg,1365,"(8, 12)",m,539,329,364,364,-90,0,127
113846810@N03,11846123185_eb51cff51d_o.jpg,1484,"(38, 43)",m,556,121,716,716,-95,-15,126
48647239@N03,11838145575_b9206591cf_o.jpg,1517,"(15, 20)",f,764,201,344,344,190,0,117
113846810@N03,11842278906_8c749e0104_o.jpg,1482,35,m,1400,851,415,414,-5,30,70
7890646@N03,10695497235_f0101b0a8d_o.jpg,1388,"(4, 6)",f,1088,678,287,287,-5,0,140
60251856@N05,11939500666_cb12af6545_o.jpg,1514,"(0, 2)",m,0,102,2695,2346,-90,0,115
115178119@N08,12076308293_900cd60030_o.jpg,1664,"(60, 100)",f,2167,1153,593,593,10,0,69
7890646@N03,10195533283_f092a034f4_o.jpg,1389,"(8, 12)",f,459,991,312,312,0,0,97
101560979@N02,11246458433_fe55447320_o.jpg,1628,"(15, 20)",f,376,1016,299,300,-90,-30,73
113445054@N07,11763714973_b61acc7ae2_o.jpg,1330,"(25, 32)",f,763,357,555,554,5,0,65
48647239@N03,11838551794_91d694a42d_o.jpg,1519,"(15, 20)",f,334,275,305,304,200,15,26
114918674@N02,12039492664_e9b212798a_o.jpg,1526,"(4, 6)",m,589,510,168,169,-5,0,17
113603634@N04,11832660205_e3d287671b_o.jpg,1537,"(25, 32)",m,1035,594,332,331,5,-15,30
113445054@N07,11764020373_f29ce4eeaa_o.jpg,1327,"(25, 32)",f,2047,513,498,497,10,0,109
62282816@N03,11770335274_a26648e668_o.jpg,1470,"(38, 43)",m,513,215,603,604,-15,0,71
7890646@N03,10195525333_d0c69fa699_o.jpg,1392,"(38, 42)",m,1622,156,363,363,-10,0,37
114776843@N02,12018520093_0680808bcb_o.jpg,1601,"(38, 43)",f,74,822,408,408,-85,0,76
62282816@N03,11768435535_1c88af9eca_o.jpg,1470,"(38, 43)",m,538,198,560,560,185,0,50
114776843@N02,12013423346_578dbab81d_o.jpg,1601,"(38, 43)",f,497,978,1033,1033,-80,0,95
113715068@N06,11866382914_583e7e48ff_o.jpg,1410,"(15, 20)",m,663,0,1893,1826,15,-45,42
60251856@N05,11917126986_ba952bc13d_o.jpg,1513,"(25, 32)",f,416,547,448,413,-90,30,9
114041079@N03,11881995254_62248696aa_o.jpg,1704,"(25, 32)",m,887,706,746,745,-90,0,124
7890646@N03,11079719844_8f309786ae_o.jpg,1388,"(4, 6)",f,855,1549,274,274,-95,30,110
113715068@N06,11867197356_56dbbcd022_o.jpg,1408,"(15, 20)",f,1335,1440,319,319,-20,0,30
113650443@N02,11808922856_f93eaf83c6_o.jpg,1454,"(60, 100)",f,2033,623,504,503,-5,0,153
7398884@N04,8727024186_57a45b0518_o.jpg,1651,"(15, 20)",f,1851,360,249,248,0,0,69
62282816@N03,11768461053_dafe07c43e_o.jpg,1475,"(4, 6)",m,1020,393,1224,1224,15,0,70
60251856@N05,11916158933_67f4723d80_o.jpg,1512,"(25, 32)",m,461,197,732,733,-100,0,34
115178119@N08,12076578625_196673c976_o.jpg,1670,"(4, 6)",f,1593,1622,408,408,-95,15,126
113445054@N07,11764009215_9abf1fcf74_o.jpg,1325,"(25, 32)",f,908,1039,440,440,-5,15,77
7890646@N03,11079636495_ab10ede288_o.jpg,1388,"(4, 6)",f,594,1088,606,606,-80,0,81
115178119@N08,12076020893_851404ee84_o.jpg,1676,55,f,925,43,1103,1102,-100,0,54
62282816@N03,11135081686_7f60bf286b_o.jpg,1471,"(38, 43)",f,1015,1287,395,396,-20,0,11
31885615@N05,11140832215_347f702d4a_o.jpg,1632,"(25, 32)",f,1094,696,568,567,5,30,8
62282816@N03,11770623456_2555793b67_o.jpg,1470,"(38, 43)",m,561,123,524,524,-5,0,69
113650443@N02,11808622813_209de224c4_o.jpg,1446,35,m,235,70,498,497,5,-45,10
7890646@N03,10696984363_bc54af8c9e_o.jpg,1390,"(8, 12)",m,226,1695,478,478,-10,0,39
50739822@N00,8479597341_cdbc509b5f_o.jpg,1365,"(8, 12)",m,927,664,867,867,-25,0,150
7890646@N03,10695687423_233f5a3f52_o.jpg,1388,"(4, 6)",f,1722,1698,313,313,15,0,97
113445054@N07,11764023673_3859635ae8_o.jpg,1329,34,m,1161,392,568,567,0,0,69
113445054@N07,11764705166_2ce4beedff_o.jpg,1339,"(25, 32)",f,2025,551,332,331,0,30,128
60251856@N05,11916660723_d0b1175a49_o.jpg,1512,"(25, 32)",m,636,478,408,408,-85,0,35
113846810@N03,11843450423_96b19b1ce8_o.jpg,1503,23,f,868,852,873,874,-105,30,168
113445054@N07,11764261796_177d99f8f0_o.jpg,1330,"(25, 32)",f,1676,886,376,376,10,0,39
113445054@N07,11764261796_177d99f8f0_o.jpg,1326,"(25, 32)",m,422,546,465,466,0,0,58
115178119@N08,12076801914_0acf41e539_o.jpg,1676,55,f,1012,852,765,765,5,0,78
7890646@N03,10697678545_e23565a699_o.jpg,1388,"(4, 6)",f,843,1193,255,255,10,0,81
113445054@N07,11763996693_bb46e655f7_o.jpg,1329,34,m,1384,1077,313,312,-10,-15,112
111700049@N08,11843498026_1cc400fba9_o.jpg,1547,"(4, 6)",f,1408,494,472,471,-10,0,40
113846810@N03,11841398025_3a55a4dce6_o.jpg,1485,"(60, 100)",m,950,352,288,288,180,-30,81
50739822@N00,8298863874_2b739bfa84_o.jpg,1365,"(8, 12)",m,744,422,943,943,-10,0,82
7890646@N03,11079617676_ff47528bb1_o.jpg,1391,"(0, 2)",m,867,341,1523,1523,190,0,31
9855553@N08,11658279654_ae078cf475_o.jpg,1582,"(25, 32)",f,701,256,892,893,-10,0,125
113445054@N07,11764022353_06a306a507_o.jpg,1325,"(25, 32)",f,640,682,593,593,-15,0,58
113650443@N02,11811583036_dfb09f937e_o.jpg,1434,36,m,1136,1195,312,312,-90,0,74
7890646@N03,10693531394_89c272540f_o.jpg,1392,"(38, 42)",m,497,1276,1300,1301,0,0,154
50739822@N00,8559799829_0d7c10b925_o.jpg,1365,"(8, 12)",m,1004,790,605,606,0,0,124
110095806@N05,11853103674_00287a73a1_o.jpg,1532,"(27, 32)",f,959,1056,446,446,-90,0,25
113445054@N07,11764262136_7f93b12853_o.jpg,1330,"(25, 32)",f,1276,1651,261,261,10,15,29
113650443@N02,11809156093_2b4ba494f2_o.jpg,1441,"(38, 43)",f,1316,344,669,669,-10,0,141
50739822@N00,8560895456_28a5a6a5e4_o.jpg,1364,"(8, 12)",m,2306,790,280,281,15,0,76
7890646@N03,12054683196_1a0498cc2d_o.jpg,1391,"(0, 2)",m,809,148,1039,1039,-85,0,80
50739822@N00,8265132679_789a66cf98_o.jpg,1365,"(8, 12)",m,607,556,320,321,-95,0,85
113650443@N02,11809646046_fca04900af_o.jpg,1458,"(60, 100)",f,0,780,809,887,5,0,109
113445054@N07,11764039313_a0a9990b48_o.jpg,1323,"(25, 32)",f,325,506,522,523,-5,0,41
113715068@N06,11883627085_69b7614a19_o.jpg,1410,"(15, 20)",m,604,298,1179,1179,0,0,126
7890646@N03,11952869636_a6d374622b_o.jpg,1403,"(8, 12)",m,1219,988,274,274,-95,0,21
31885615@N05,11911083695_97dc43fdff_o.jpg,1632,"(25, 32)",f,2328,635,325,326,0,0,124
113650443@N02,11810792613_8681ddca00_o.jpg,1453,"(25, 32)",f,524,803,1090,1090,-85,0,91
7890646@N03,10697695325_b67376b37f_o.jpg,1395,"(25, 32)",f,1850,779,293,293,5,0,70
60251856@N05,11939072254_7289e3cb26_o.jpg,1514,"(0, 2)",m,578,405,287,289,-80,30,16
114776843@N02,12014132556_dc5de5fdee_o.jpg,1601,"(38, 43)",f,1689,953,478,478,-90,0,62
115019194@N04,12057527213_e3195d47df_o.jpg,1678,"(38, 43)",m,325,156,585,584,10,0,120
60616055@N03,11658818676_17e906125e_o.jpg,1724,"(25, 32)",f,549,233,672,673,190,0,69
60251856@N05,11916597543_ba0e816b11_o.jpg,1512,"(25, 32)",m,467,429,532,531,-95,0,72
9855553@N08,11656910364_4c906db827_o.jpg,1570,"(25, 32)",f,996,1074,490,491,-5,0,115
48647239@N03,11838548794_d2cdb0768a_o.jpg,1515,"(15, 20)",f,37,579,389,381,190,0,149
113445054@N07,11764357274_368fd527f4_o.jpg,1340,"(25, 32)",f,1644,642,306,306,0,0,149
113445054@N07,11765074264_c3dc335bef_o.jpg,1348,35,f,1381,624,325,325,15,0,55
