user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
8410632@N03,11257390673_8768dc5e6e_o.jpg,1791,35,f,68,161,301,300,-5,0,104
115321157@N03,12123391243_74968e0844_o.jpg,1744,"(4, 6)",m,237,659,1077,1078,-100,0,27
100346410@N05,11855433036_1f4a620e11_o.jpg,2075,"(15, 20)",m,1035,1365,268,268,5,15,30
8410632@N03,11848497315_1774b23fd3_o.jpg,1782,"(25, 32)",m,455,455,702,702,-15,-15,26
20316685@N02,8155774030_7eb754882b_o.jpg,2006,"(4, 6)",f,0,264,2275,2474,-5,0,50
10280355@N07,11367649386_c5039bea49_o.jpg,1847,"(25, 32)",m,2440,682,255,255,0,0,66
16886060@N03,11376725913_3e20c17ec8_o.jpg,1906,"(38, 43)",f,1265,564,771,771,-15,0,106
8410632@N03,8533400657_6ec390e6ce_o.jpg,1785,"(4, 6)",m,882,1072,810,810,0,0,132
115321157@N03,12122032414_ee390c7076_o.jpg,1744,"(4, 6)",m,5,258,1880,1880,10,0,60
20316685@N02,8155711838_70577637b8_o.jpg,2006,"(4, 6)",f,779,1160,803,803,0,0,56
100003415@N08,9527034674_db810f854c_o.jpg,2187,"(38, 43)",m,1971,1251,280,280,-80,15,54
10069023@N00,9496829961_5b3d114a6d_o.jpg,1932,"(25, 32)",f,745,373,392,393,0,0,61
100346410@N05,11855045504_42944ef051_o.jpg,2067,"(38, 43)",m,0,41,960,1217,0,0,113
20316685@N02,8155691035_f4038cc7b4_o.jpg,2018,"(38, 43)",m,1372,933,682,683,-25,0,32
16886060@N03,10402239345_3c359fa360_o.jpg,1911,"(25, 32)",f,1262,721,612,612,-15,30,86
86629393@N00,11694529843_875c03ac18_o.jpg,1797,"(4, 6)",m,1318,830,765,765,-80,0,14
10280355@N07,11368043704_1a1501fa66_o.jpg,1884,"(48, 53)",f,1875,683,281,281,-5,30,32
86629393@N00,11688953795_f546d87e0b_o.jpg,1795,"(38, 43)",f,970,949,714,714,20,-30,36
101591466@N03,10429747116_b27bae7391_o.jpg,2209,"(25, 32)",f,1925,527,331,332,10,30,80
10280355@N07,11655168185_d5c92ac86b_o.jpg,1861,"(4, 6)",m,81,70,453,452,0,0,164
100346410@N05,9524347238_3dfc7b65ff_o.jpg,2086,"(15, 20)",m,2075,664,280,281,-15,0,79
10280355@N07,11367882293_638681e418_o.jpg,1848,"(48, 53)",f,1485,924,344,344,10,0,85
115321157@N03,12120198473_a79f59258a_o.jpg,1744,"(4, 6)",m,280,887,771,772,-105,0,62
31442459@N00,8114495171_4c062e8790_o.jpg,2205,"(15, 20)",f,201,101,397,397,-80,0,76
33627988@N04,11642808676_1db1c89648_o.jpg,1950,"(48, 53)",f,1440,854,612,612,-15,15,26
33627988@N04,8629767533_d831e496cf_o.jpg,1944,"(8, 12)",m,1251,1281,414,414,10,0,51
102455446@N08,11722320863_4078d8266d_o.jpg,1981,"(60, 100)",f,1206,1316,312,312,170,0,128
115321157@N03,12120516166_b5be8cf073_o.jpg,1747,"(25, 32)",m,905,98,1294,1294,-20,0,71
115321157@N03,12112820644_5007136eae_o.jpg,1745,"(48, 53)",m,1024,918,415,414,-90,30,66
33627988@N04,8629767629_708a8b4e57_o.jpg,1950,"(48, 53)",f,393,370,356,356,5,0,61
7285955@N06,9486663379_1aa924eac1_o.jpg,2061,"(60, 100)",m,369,1666,344,344,15,15,14
7285955@N06,10524015484_07d8b8bcda_o.jpg,2052,"(0, 2)",m,706,906,490,491,-15,0,22
33627988@N04,9250562077_e136e93721_o.jpg,1944,"(8, 12)",m,902,549,503,504,0,0,103
101591466@N03,11409310776_a723349198_o.jpg,2209,"(25, 32)",f,228,134,180,180,15,-15,48
8410632@N03,8533483861_90d7c23fa3_o.jpg,1784,"(0, 2)",f,847,1458,861,860,-10,0,126
7285955@N06,10524063955_72038624d9_o.jpg,2052,"(0, 2)",m,1882,827,459,459,-5,0,79
8410632@N03,11257244615_258702375d_o.jpg,1779,"(8, 12)",f,1941,103,529,529,-5,0,123
33627988@N04,8809482906_7021c9794c_o.jpg,1949,"(60, 100)",f,546,675,332,332,-5,-15,43
8410632@N03,8533475983_e3fe9e2d83_o.jpg,1784,"(0, 2)",f,881,792,548,548,-10,0,53
86629393@N00,11689102793_1828c599b3_o.jpg,1797,"(4, 6)",m,718,586,459,459,0,0,48
33627988@N04,8630870984_7fb5aaca7f_o.jpg,1948,"(8, 12)",f,1410,484,242,242,15,0,103
33627988@N04,9519015224_32bf8d66e8_o.jpg,1944,"(8, 12)",m,1926,560,740,740,10,-30,41
10255165@N05,9364831779_e85e8e3e74_o.jpg,2041,"(48, 53)",f,1796,967,287,287,5,0,105
20487016@N02,9833041203_4bd91eccdd_o.jpg,2140,"(25, 32)",m,42,9,136,137,-5,0,22
20487016@N02,11169541893_faf7cc86f5_o.jpg,2123,"(25, 32)",m,248,93,164,164,0,-45,16
16886060@N03,9232962030_e456b920c3_o.jpg,1909,"(25, 32)",m,2073,487,1096,1097,-10,0,122
86629393@N00,11698128796_9f89a75c84_o.jpg,1797,"(4, 6)",m,940,839,242,243,0,0,9
48135726@N02,11108519494_4f9dea2021_o.jpg,2107,"(8, 12)",m,0,750,951,1116,-5,30,43
16886060@N03,10393608305_ee72728f3e_o.jpg,1911,"(25, 32)",f,1262,721,612,612,-15,30,86
33627988@N04,8809482906_7021c9794c_o.jpg,1954,"(60, 100)",m,1482,345,338,338,-20,30,114
7285955@N06,9486741037_e54a9248f3_o.jpg,2056,"(0, 2)",f,1381,1459,332,332,-5,0,69
8410632@N03,10458429784_8e527b97bf_o.jpg,1785,"(4, 6)",m,1083,68,1059,1058,10,0,98
115321157@N03,12110607914_a43692a81a_o.jpg,1747,"(25, 32)",m,655,631,1345,1345,-90,0,88
102455446@N08,11021886854_8dff1d7bc0_o.jpg,2000,"(8, 12)",m,640,302,1664,1664,-100,0,79
100003415@N08,9529433812_bb1f080d06_o.jpg,2189,"(15, 20)",m,357,251,1160,1161,-85,0,12
20696814@N02,8403694312_724302fce9_o.jpg,2257,"(25, 32)",f,242,502,124,124,-110,-30,37
8410632@N03,9186960185_a672a39a80_o.jpg,1784,"(0, 2)",f,782,527,1237,1237,-10,-45,53
33627988@N04,11642400844_d7c4a45ba4_o.jpg,1944,"(8, 12)",m,1400,522,504,504,20,0,30
16886060@N03,10724191964_29a2d5e7f0_o.jpg,1915,"(4, 6)",m,1326,933,318,319,-80,30,73
8007224@N07,11867466326_49a91b7dda_o.jpg,2115,"(25, 32)",f,642,540,1377,1377,-95,0,8
8410632@N03,9189341386_458b6e874a_o.jpg,1785,"(4, 6)",m,1187,256,778,778,0,0,46
31183835@N08,10593279423_acb64e68e1_o.jpg,2096,"(25, 32)",f,557,267,396,397,0,0,111
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1787,"(38, 43)",f,1960,335,304,304,5,0,83
20316685@N02,8127994930_f82e3409d5_o.jpg,2006,"(4, 6)",f,1011,464,578,579,0,0,89
10280355@N07,11655207655_70b3a0ffd1_o.jpg,1861,"(4, 6)",m,728,82,168,167,15,0,143
115321157@N03,12113104116_69deb9bd58_o.jpg,1747,"(25, 32)",m,1224,323,969,969,20,15,44
8410632@N03,9189873508_58c4be50cd_o.jpg,1784,"(0, 2)",f,360,809,663,663,-15,15,80
10069023@N00,11211852824_f21e556a4f_o.jpg,1940,45,m,1061,323,1387,1387,20,30,24
102455446@N08,11722320863_4078d8266d_o.jpg,1978,"(60, 100)",f,1184,709,389,389,180,0,130
115321157@N03,12120478776_f39e9d21c3_o.jpg,1744,"(4, 6)",m,541,1311,982,982,-90,0,42
86629393@N00,11696489515_3812aa4697_o.jpg,1799,"(38, 43)",m,2449,913,357,357,0,0,90
102455446@N08,11021512073_3c5f3d1eee_o.jpg,1975,"(60, 100)",m,27,0,1009,957,-90,0,90
10255165@N05,9367609884_f57f3acc41_o.jpg,2023,"(4, 6)",f,972,1051,382,383,0,30,6
10255165@N05,8322884470_dc76554326_o.jpg,2027,"(8, 12)",m,1560,401,472,472,-5,0,70
10058630@N06,11523414516_2bee128e37_o.jpg,2276,"(25, 32)",f,675,287,120,120,90,0,46
10069023@N00,8327830114_56fdbfcab8_o.jpg,1928,"(38, 43)",f,1024,231,721,720,10,0,140
8410632@N03,11848501676_53fc1c8f9a_o.jpg,1784,"(0, 2)",f,851,554,765,765,0,0,9
10280355@N07,11368114753_7bdbf3272f_o.jpg,1852,"(25, 32)",f,1769,969,395,395,0,30,154
10255165@N05,8322878844_90c64564a1_o.jpg,2044,"(25, 32)",m,1351,1043,612,612,-5,0,7
115321157@N03,12120239514_714c4def82_o.jpg,1747,"(25, 32)",m,350,784,1237,1236,-90,0,133
10255165@N05,9367613194_76fab5c37d_o.jpg,2041,"(48, 53)",f,1936,992,319,319,5,0,113
8007224@N07,11866641825_440cd28d37_o.jpg,2116,"(25, 32)",m,357,790,1224,1224,-80,0,77
10148140@N07,10318652216_806a1ee91d_o.jpg,1956,"(38, 43)",f,396,243,504,505,-5,0,129
8410632@N03,11257422875_92f33f9ff8_o.jpg,1780,"(8, 12)",m,406,197,220,220,-10,-15,12
10148140@N07,10318680816_da7b27aa03_o.jpg,1956,"(38, 43)",f,251,86,420,420,5,0,116
8410632@N03,8923354143_77d5c590e0_o.jpg,1782,"(25, 32)",m,1075,509,612,612,10,0,88
8007224@N07,11866930513_20a8095dce_o.jpg,2113,"(38, 43)",f,1612,1239,836,836,185,0,67
31183835@N08,11653230653_476f0fbab5_o.jpg,2096,"(25, 32)",f,1326,712,516,516,-5,0,94
8410632@N03,9186500861_624e5396ac_o.jpg,1785,"(4, 6)",m,1405,387,485,484,-10,0,34
8410632@N03,11856305734_545baf3d42_o.jpg,1786,"(60, 100)",f,845,654,340,340,10,0,16
10069023@N00,8263661716_1075eb43d2_o.jpg,1929,"(8, 12)",f,1668,412,383,383,0,30,10
8007224@N07,11866850713_f8ef3686e2_o.jpg,2115,"(25, 32)",f,2017,525,542,542,-105,0,96
86629393@N00,11696213784_c873279c73_o.jpg,1797,"(4, 6)",m,506,752,982,982,-80,0,82
16886060@N03,11394545176_87fb41448c_o.jpg,1911,"(25, 32)",f,1566,900,395,395,-10,0,55
102455446@N08,11722320863_4078d8266d_o.jpg,1979,"(38, 43)",m,2114,1397,338,338,185,0,87
10280355@N07,11367964265_92fb37816c_o.jpg,1848,"(48, 53)",f,1268,650,574,574,10,0,74
102455446@N08,11184419865_6355fa7714_o.jpg,1993,"(15, 20)",f,1450,591,542,542,-10,-15,78
10069023@N00,8386077259_eb32984cc9_o.jpg,1928,"(38, 43)",f,1960,186,306,306,10,0,31
16886060@N03,11372194916_d26c8dc2e9_o.jpg,1914,"(25, 32)",m,619,207,1371,1370,20,0,93
8410632@N03,9189757488_9df7928af3_o.jpg,1784,"(0, 2)",f,790,640,1237,1237,-5,45,27
20316685@N02,8155703638_00de8298cb_o.jpg,2006,"(4, 6)",f,549,494,740,739,-10,0,30
10255165@N05,8321821497_242da45381_o.jpg,2025,"(4, 6)",f,1153,659,281,281,-20,0,98
102455446@N08,11470528676_93e9c8118f_o.jpg,1997,"(15, 20)",f,1447,151,522,523,-15,0,20
8410632@N03,11848460576_8e7ee29c84_o.jpg,1785,"(4, 6)",m,992,345,632,631,10,15,7
10069023@N00,10142945486_6ae9d9d3a4_o.jpg,1923,"(60, 100)",m,1464,1133,364,363,-5,0,81
86629393@N00,11689651756_b0176d9867_o.jpg,1797,"(4, 6)",m,538,589,1377,1377,-80,0,25
100003415@N08,9529380116_084ce5f5f1_o.jpg,2174,"(25, 32)",m,1362,795,376,376,-10,0,188
33627988@N04,8630870428_688b4ac927_o.jpg,1944,"(8, 12)",m,92,941,994,995,15,0,63
8410632@N03,10614747283_c11679e7e3_o.jpg,1781,"(8, 12)",m,1158,86,759,758,-5,15,108
10280355@N07,11367816194_0251c0ce84_o.jpg,1848,"(48, 53)",f,344,941,688,689,10,0,52
8410632@N03,9189252850_e85329e936_o.jpg,1783,"(25, 32)",f,1412,849,656,657,0,0,134
20487016@N02,10105465076_0a37749dc8_o.jpg,2124,"(25, 32)",f,321,205,356,356,10,0,75
115321157@N03,12121999224_94325806d9_o.jpg,1744,"(4, 6)",m,704,737,260,223,-95,0,52
115321157@N03,12113742076_cf3095a6ea_o.jpg,1744,"(4, 6)",m,768,849,554,555,185,0,43
10148140@N07,9486789779_ae7acc668b_o.jpg,1958,"(15, 20)",f,603,385,208,208,5,0,57
8007224@N07,11867488026_da74217921_o.jpg,2112,"(25, 32)",f,629,125,1747,1747,-80,0,72
10069023@N00,8263665174_7c5ca0b6cb_o.jpg,1930,"(8, 12)",f,2344,785,446,446,15,45,33
16886060@N03,11376600473_38846305c2_o.jpg,1906,"(38, 43)",f,1263,540,778,778,-15,0,111
33627988@N04,9250608493_817093301a_o.jpg,1946,"(38, 43)",m,0,78,830,860,10,45,16
33627988@N04,8798909647_f0f8b3d90e_o.jpg,1949,"(60, 100)",f,2103,476,517,516,15,0,15
102455446@N08,11722873396_27a82d8366_o.jpg,1975,"(60, 100)",m,310,117,680,680,-90,0,49
20316685@N02,8155673685_bc55ed889b_o.jpg,2008,"(38, 43)",f,1201,352,905,905,-5,30,94
10069023@N00,10142945486_6ae9d9d3a4_o.jpg,1927,"(38, 43)",m,1464,666,319,318,10,0,48
102455446@N08,11057157695_b1863800fb_o.jpg,1982,"(15, 20)",m,1305,430,1638,1638,-90,0,160
115321157@N03,12119617525_4638d20839_o.jpg,1744,"(4, 6)",m,1625,419,682,682,0,0,31
33627988@N04,8629765629_a27297e72f_o.jpg,1948,"(8, 12)",f,1832,741,268,267,-5,0,105
115321157@N03,12120598596_475cc751b3_o.jpg,1747,"(25, 32)",m,0,0,983,960,-80,45,34
102455446@N08,11470403875_fe9258fccb_o.jpg,1998,"(15, 20)",f,2244,170,427,427,-5,-30,21
10280355@N07,8869810144_5ea4983757_o.jpg,1846,"(48, 53)",m,0,262,536,506,0,0,16
7285955@N06,9489579490_f81734b2ee_o.jpg,2056,"(0, 2)",f,87,403,408,408,5,-45,53
8410632@N03,9186551687_b4c32413ab_o.jpg,1782,"(25, 32)",m,1230,545,242,242,5,-15,21
10255165@N05,9364831779_e85e8e3e74_o.jpg,2040,"(60, 100)",m,1340,919,306,306,5,0,95
10280355@N07,9496770260_5b2ff68aae_o.jpg,1854,"(25, 32)",f,333,318,104,104,-5,0,138
33627988@N04,9584208180_eb51a41a3c_o.jpg,1948,"(8, 12)",f,1700,459,829,828,-15,45,45
115321157@N03,12120476516_a07db1c0fc_o.jpg,1744,"(4, 6)",m,846,1619,873,829,-80,0,34
10255165@N05,9367611344_fbf9bb42b3_o.jpg,2028,"(38, 43)",m,1192,428,707,708,10,0,133
33627988@N04,8629766187_b65261489f_o.jpg,1948,"(8, 12)",f,1306,310,345,345,0,-45,29
86629393@N00,11696977995_6bbab3538e_o.jpg,1804,"(4, 6)",f,884,870,638,637,-100,0,44
10255165@N05,8321804253_db612b390a_o.jpg,2030,"(48, 53)",f,1507,522,255,255,-5,0,85
16886060@N03,9251905604_b03759950d_o.jpg,1915,"(4, 6)",m,997,838,395,395,-80,0,74
20316685@N02,8155691035_f4038cc7b4_o.jpg,2007,"(38, 43)",m,505,562,809,810,15,0,48
86629393@N00,11696487015_e1c1d9ff59_o.jpg,1801,"(38, 43)",m,1231,256,491,491,-95,0,52
16886060@N03,9230165071_85eb86b4be_o.jpg,1915,"(4, 6)",m,739,741,982,981,-95,0,45
31183835@N08,11653175404_b7349d68ae_o.jpg,2098,"(60, 100)",m,1455,728,484,484,-5,0,91
8410632@N03,10614709723_3aee99fd41_o.jpg,1782,"(25, 32)",m,1604,721,326,326,10,-30,104
8410632@N03,9186938855_b2576c812c_o.jpg,1784,"(0, 2)",f,1584,945,331,331,5,0,33
114970707@N08,12039383575_6656782934_o.jpg,2159,"(25, 32)",m,68,1106,829,828,-95,30,62
8410632@N03,10458460956_febbeed196_o.jpg,1784,"(0, 2)",f,634,631,656,656,5,0,85
102455446@N08,11470403875_fe9258fccb_o.jpg,1993,"(15, 20)",f,1450,591,542,542,-10,-15,78
16886060@N03,11881764865_38dcceb7b2_o.jpg,1909,"(25, 32)",m,1413,361,300,300,-110,45,127
10069023@N00,8715394160_3545b806a9_o.jpg,1938,"(60, 100)",m,409,14,1549,1549,-5,0,120
102455446@N08,11021452184_332150d854_o.jpg,1985,"(48, 53)",m,1077,1091,669,670,180,0,84
8410632@N03,10458582734_4201d68bc2_o.jpg,1784,"(0, 2)",f,399,420,776,776,10,45,55
16886060@N03,11378235984_e3f648ebc1_o.jpg,1914,"(25, 32)",m,1093,296,975,975,-10,0,90
7285955@N06,8273215825_c6b6b9597a_o.jpg,2057,"(25, 32)",f,1960,651,268,268,-15,45,61
16886060@N03,11378327113_8189e4536c_o.jpg,1919,"(38, 43)",f,741,1244,293,293,5,0,56
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1792,"(25, 32)",m,459,118,304,304,-5,0,165
10069023@N00,9496825091_c298eaca5a_o.jpg,1932,"(25, 32)",f,1140,291,268,269,-5,-15,102
20316685@N02,8155674559_8657575267_o.jpg,2006,"(4, 6)",f,588,600,733,733,-5,0,95
10280355@N07,11655193485_4c72d82667_o.jpg,1867,"(25, 32)",f,228,354,164,164,10,0,87
8410632@N03,11257305595_0ef1886722_o.jpg,1786,"(60, 100)",f,497,528,1121,1121,0,0,83
8410632@N03,8533416813_8f570bd806_o.jpg,1785,"(4, 6)",m,991,994,459,459,10,0,48
86629393@N00,11689192153_4b7f44fb94_o.jpg,1797,"(4, 6)",m,789,36,491,581,-80,30,49
8007224@N07,11866930813_b3b7a3ed7e_o.jpg,2114,"(38, 43)",m,361,1247,765,765,200,0,15
100346410@N05,9524347238_3dfc7b65ff_o.jpg,2088,"(60, 100)",m,765,682,255,255,0,-15,62
8410632@N03,11257660504_d8679bc07c_o.jpg,1785,"(4, 6)",m,430,386,744,743,-10,0,73
7285955@N06,9489409014_258be94507_o.jpg,2063,"(25, 32)",m,444,395,242,242,-5,30,29
10069023@N00,10294004565_dcaebe6e12_o.jpg,1928,"(38, 43)",f,1558,272,523,523,-5,-15,74
10069023@N00,11574028046_d8b434b5ff_o.jpg,1942,35,m,0,89,559,559,10,0,62
86629393@N00,11696489515_3812aa4697_o.jpg,1798,"(38, 43)",m,409,945,708,707,10,-30,83
10069023@N00,10142949123_e5f608910b_o.jpg,1924,"(38, 43)",m,2229,828,370,370,-10,0,143
10280355@N07,11368036256_0736efbbf3_o.jpg,1842,"(48, 53)",f,1549,879,414,415,10,30,98
31183835@N08,11653175404_b7349d68ae_o.jpg,2100,"(60, 100)",f,895,925,376,377,-10,0,81
10069023@N00,11574029136_77b05d3efa_o.jpg,1928,"(38, 43)",f,553,260,520,521,0,0,150
31183835@N08,8754855016_311853eace_o.jpg,2096,"(25, 32)",f,449,992,440,440,185,0,79
16886060@N03,11394562434_a46bfb8770_o.jpg,1910,"(48, 53)",m,1891,776,415,414,20,0,39
86629393@N00,11696272813_3e3f1a90ae_o.jpg,1795,"(38, 43)",f,283,191,556,557,5,30,93
33627988@N04,9253355242_6ab820ce0f_o.jpg,1948,"(8, 12)",f,412,650,1192,1192,-20,0,47
8410632@N03,11257244615_258702375d_o.jpg,1791,35,f,715,903,740,740,0,0,72
10069023@N00,10142674534_4f24d8af9b_o.jpg,1926,35,f,1683,838,306,306,-5,0,97
10148140@N07,9167726669_b7ec3b32ec_o.jpg,1967,"(15, 20)",f,421,144,120,119,0,0,63
10255165@N05,8322874410_68d72b6499_o.jpg,2028,"(38, 43)",m,0,299,1168,1422,10,30,113
10062073@N07,8727672911_ba8d844a39_o.jpg,2248,"(38, 43)",m,687,474,176,177,-5,0,67
8410632@N03,10458586625_c48aa82a20_o.jpg,1784,"(0, 2)",f,286,187,992,992,-15,0,113
8007224@N07,11867067984_7c8147884c_o.jpg,2115,"(25, 32)",f,784,879,1090,1090,-115,45,7
10255165@N05,9364830203_31f574f975_o.jpg,2027,"(8, 12)",m,1397,589,338,338,0,0,26
8410632@N03,11257399913_d3b40bdf29_o.jpg,1793,"(38, 43)",m,1239,0,1008,968,-10,0,86
10008401@N05,10969833063_f5b91e235e_o.jpg,2228,"(15, 20)",m,675,0,810,755,-70,0,111
16886060@N03,11394545176_87fb41448c_o.jpg,1910,"(48, 53)",m,1882,772,433,434,20,0,42
8410632@N03,9189790046_4c2f5487fd_o.jpg,1782,"(25, 32)",m,956,137,382,382,-15,-30,41
16886060@N03,11372262165_6281d61f43_o.jpg,1906,"(38, 43)",f,753,439,670,670,-10,0,42
10069023@N00,10142894415_9f45624675_o.jpg,1926,35,f,1761,758,306,306,-5,0,96
10280355@N07,9493963351_cc0d22a2bc_o.jpg,1880,"(48, 53)",f,154,233,124,125,0,0,21
10280355@N07,9496769730_46a8129a5c_o.jpg,1848,"(48, 53)",f,660,303,128,128,10,15,52
10148140@N07,9486784777_9b3e6ccd16_o.jpg,1957,"(15, 20)",f,333,393,288,288,5,0,138
115321157@N03,12120215244_7d3565bace_o.jpg,1744,"(4, 6)",m,465,1171,956,956,-75,0,83
10148140@N07,10319022983_068e011501_o.jpg,1956,"(38, 43)",f,838,310,248,248,0,30,32
16886060@N03,11376496266_a3bd72df16_o.jpg,1906,"(38, 43)",f,1268,562,772,771,-20,0,96
10255165@N05,9364829851_b05e5e5294_o.jpg,2042,"(38, 43)",f,1734,503,860,861,20,15,95
8007224@N07,11866635805_29d698b0cd_o.jpg,2114,"(38, 43)",m,533,1566,982,882,175,0,64
102455446@N08,11722374973_6c6e726f61_o.jpg,1975,"(60, 100)",m,20,1596,682,683,-100,0,135
31183835@N08,9294172037_51bec1365f_o.jpg,2096,"(25, 32)",f,1000,828,287,287,0,0,27
10069023@N00,8418678651_b044944773_o.jpg,1934,"(48, 53)",f,1902,827,708,707,0,0,21
115321157@N03,12121612275_7f70d8dd1d_o.jpg,1750,57,m,752,243,523,523,-5,0,155
33627988@N04,9074392970_7dcd6d376a_o.jpg,1944,"(8, 12)",m,1109,435,548,548,0,0,83
10148140@N07,9486789779_ae7acc668b_o.jpg,1956,"(38, 43)",f,266,320,260,261,-10,0,82
86629393@N00,11696737423_0fc361f184_o.jpg,1799,"(38, 43)",m,2213,808,682,682,0,30,8
16886060@N03,11376486785_3bdcf02f19_o.jpg,1906,"(38, 43)",f,1265,564,771,771,-15,0,106
11497677@N05,11691180233_3e609c8607_o.jpg,2247,55,m,1579,1004,382,382,5,0,28
8410632@N03,9187001205_e0896f3fd7_o.jpg,1782,"(25, 32)",m,865,392,268,267,5,0,59
115321157@N03,12112045203_c76f772eb9_o.jpg,1744,"(4, 6)",m,446,63,1938,1938,-105,0,97
48135726@N02,11655318056_8a268aa41e_o.jpg,2111,"(4, 6)",f,1235,462,650,650,10,0,79
100003415@N08,9527032488_7e379621c3_o.jpg,2180,"(48, 53)",f,2213,1796,504,503,10,30,66
7285955@N06,9489569888_732d4c6ea1_o.jpg,2050,"(25, 32)",f,1297,1042,465,465,0,0,152
20487016@N02,9833811814_3f3865a9cd_o.jpg,2148,"(38, 43)",f,0,327,133,152,0,0,75
8410632@N03,11257218345_eaecab4a74_o.jpg,1786,"(60, 100)",f,1381,611,576,576,0,0,80
8410632@N03,11856472486_a916826ec5_o.jpg,1783,"(25, 32)",f,675,583,1103,1103,-5,0,40
8007224@N07,11867484816_9aabdc7d15_o.jpg,2112,"(25, 32)",f,1515,157,1065,1065,5,0,98
102455446@N08,11057322074_bd11f7373a_o.jpg,1991,"(8, 12)",m,1211,1471,554,554,-75,15,43
10280355@N07,11368007176_45eb4d2eb8_o.jpg,1870,"(60, 100)",f,511,945,427,427,5,0,130
7285955@N06,9489569096_9741ff51df_o.jpg,2050,"(25, 32)",f,1239,1107,510,510,-5,0,100
101591466@N03,10429724334_226d6e5bee_o.jpg,2209,"(25, 32)",f,1066,639,631,631,0,0,90
33627988@N04,9890425423_9923032b26_o.jpg,1948,"(8, 12)",f,1327,1971,644,644,-10,0,58
10280355@N07,11368114753_7bdbf3272f_o.jpg,1851,"(48, 53)",f,2293,1045,771,771,15,30,89
10280355@N07,9496762298_326d1e1aef_o.jpg,1848,"(48, 53)",f,670,358,104,104,10,30,43
10255165@N05,9367611098_56ff83c57d_o.jpg,2027,"(8, 12)",m,1515,954,867,867,5,0,19
10255165@N05,9367609980_aebcf5c921_o.jpg,2042,"(38, 43)",f,788,1335,415,414,10,0,17
86629393@N00,11688962225_e4a2963022_o.jpg,1797,"(4, 6)",m,863,1067,491,491,-105,15,62
31442459@N00,11837865476_a7561bb7e0_o.jpg,2200,"(8, 12)",f,0,844,913,982,-95,0,113
16886060@N03,11394550054_55a67f6dbb_o.jpg,1911,"(25, 32)",f,1066,827,624,624,5,0,96
20316685@N02,8155712132_73a81af5c8_o.jpg,2006,"(4, 6)",f,720,1032,924,925,-5,-15,72
100003415@N08,9527097954_74e91bbf71_o.jpg,2177,"(48, 53)",f,6844,1625,254,253,10,0,22
10069023@N00,8262617763_21b3c51c0e_o.jpg,1930,"(8, 12)",f,2720,790,363,363,-5,0,88
115321157@N03,12112027033_78acf17704_o.jpg,1744,"(4, 6)",m,749,750,969,969,-90,30,70
10280355@N07,11368086636_1fc34c9f6a_o.jpg,1843,"(60, 100)",f,1761,908,522,523,0,0,88
115321157@N03,12120012874_6f5202c1f9_o.jpg,1757,"(4, 6)",f,1426,1176,242,242,5,0,88
102455446@N08,11021593606_18c1bbee70_o.jpg,2000,"(8, 12)",m,640,302,1664,1664,-100,0,79
86629393@N00,11697644925_68021aed1a_o.jpg,1795,"(38, 43)",f,1651,750,784,784,5,30,71
8410632@N03,11257244615_258702375d_o.jpg,1787,"(38, 43)",f,1694,859,714,714,0,0,89
86629393@N00,11697804684_1296e48017_o.jpg,1804,"(4, 6)",f,1568,607,478,478,-5,45,40
10255165@N05,8321814759_81c299e5c6_o.jpg,2028,"(38, 43)",m,0,0,866,790,15,15,72
86629393@N00,11696490955_f958865936_o.jpg,1825,"(48, 53)",m,0,839,253,319,-10,30,13
10069023@N00,10294150316_932f4fa77d_o.jpg,1923,"(60, 100)",m,1426,1193,363,364,-5,0,74
86629393@N00,11696847654_92e5d779af_o.jpg,1821,"(60, 100)",f,2377,704,472,472,0,0,20
10280355@N07,9496762298_326d1e1aef_o.jpg,1857,"(25, 32)",m,205,301,112,112,-5,0,59
101515718@N03,10587571495_a61785cd06_o.jpg,2279,"(25, 32)",f,950,0,692,687,-5,0,27
86629393@N00,11697608015_05a55cbea6_o.jpg,1836,"(25, 32)",m,2443,1477,242,242,-10,0,175
8410632@N03,11258838735_906acf1f19_o.jpg,1787,"(38, 43)",f,1228,404,963,963,5,-15,92
8007224@N07,11866632135_d0bc12fdc9_o.jpg,2116,"(25, 32)",m,2157,870,364,363,-10,0,75
10280355@N07,11655973026_ed90068b59_o.jpg,1875,"(48, 53)",m,729,216,120,120,5,0,48
86629393@N00,11697234616_e3e2b84232_o.jpg,1821,"(60, 100)",f,2400,855,522,523,0,0,44
102455446@N08,11147011375_ed31a31209_o.jpg,1975,"(60, 100)",m,0,71,673,804,20,-15,20
10280355@N07,11368116473_ff38215781_o.jpg,1844,"(25, 32)",f,1265,721,319,319,5,-30,81
11497677@N05,11690202255_e565ec299d_o.jpg,2243,"(25, 32)",f,2022,422,548,548,-10,15,84
102455446@N08,11722477254_c856abc0f2_o.jpg,1975,"(60, 100)",m,90,1619,670,669,-95,0,100
10069023@N00,10142923183_629cb98567_o.jpg,1928,"(38, 43)",f,1287,745,332,332,5,0,37
10280355@N07,11368043704_1a1501fa66_o.jpg,1869,"(25, 32)",f,1695,731,262,261,5,0,77
28468602@N06,11880516144_6d359962d2_o.jpg,2219,"(25, 32)",m,612,89,612,612,10,0,50
